   -0.206100E-12     0.123660E-03    -0.593202E-50     0.000000E+00    -0.196692E+03    -0.220687E-41     0.100511E+09     0.335166E-44
   -0.206092E-12     0.123655E-03    -0.598348E-50     0.000000E+00    -0.196692E+03    -0.198784E-41     0.100511E+09     0.346788E-44
   -0.206084E-12     0.123650E-03    -0.602948E-50     0.000000E+00    -0.196692E+03    -0.176170E-41     0.100511E+09     0.357284E-44
   -0.206076E-12     0.123646E-03    -0.606985E-50     0.000000E+00    -0.196692E+03    -0.152920E-41     0.100511E+09     0.366596E-44
   -0.206068E-12     0.123641E-03    -0.610444E-50     0.000000E+00    -0.196692E+03    -0.129113E-41     0.100511E+09     0.374672E-44
   -0.206060E-12     0.123636E-03    -0.613313E-50     0.000000E+00    -0.196692E+03    -0.104828E-41     0.100511E+09     0.381461E-44
   -0.206052E-12     0.123631E-03    -0.615580E-50     0.000000E+00    -0.196692E+03    -0.801505E-42     0.100511E+09     0.386919E-44
   -0.206044E-12     0.123626E-03    -0.617238E-50     0.000000E+00    -0.196692E+03    -0.551667E-42     0.100511E+09     0.391004E-44
   -0.206036E-12     0.123621E-03    -0.618280E-50     0.000000E+00    -0.196692E+03    -0.299661E-42     0.100511E+09     0.393679E-44
   -0.206028E-12     0.123617E-03    -0.618702E-50     0.000000E+00    -0.196692E+03    -0.464027E-43     0.100511E+09     0.394913E-44
   -0.206020E-12     0.123612E-03    -0.618502E-50     0.000000E+00    -0.196692E+03     0.207172E-42     0.100511E+09     0.394678E-44
   -0.206012E-12     0.123607E-03    -0.617679E-50     0.000000E+00    -0.196692E+03     0.460114E-42     0.100511E+09     0.392952E-44
   -0.206003E-12     0.123602E-03    -0.616238E-50     0.000000E+00    -0.196692E+03     0.711460E-42     0.100511E+09     0.389719E-44
   -0.205995E-12     0.123597E-03    -0.614183E-50     0.000000E+00    -0.196692E+03     0.960238E-42     0.100511E+09     0.384968E-44
   -0.205987E-12     0.123592E-03    -0.611522E-50     0.000000E+00    -0.196692E+03     0.120547E-41     0.100511E+09     0.378693E-44
   -0.205979E-12     0.123588E-03    -0.608264E-50     0.000000E+00    -0.196692E+03     0.144618E-41     0.100511E+09     0.370894E-44
   -0.205971E-12     0.123583E-03    -0.604422E-50     0.000000E+00    -0.196692E+03     0.168139E-41     0.100511E+09     0.361576E-44
   -0.205963E-12     0.123578E-03    -0.600010E-50     0.000000E+00    -0.196692E+03     0.191013E-41     0.100511E+09     0.350752E-44
   -0.205955E-12     0.123573E-03    -0.595046E-50     0.000000E+00    -0.196692E+03     0.213143E-41     0.100511E+09     0.338438E-44
   -0.205947E-12     0.123568E-03    -0.589549E-50     0.000000E+00    -0.196692E+03     0.234435E-41     0.100511E+09     0.324658E-44
   -0.205939E-12     0.123563E-03    -0.583541E-50     0.000000E+00    -0.196692E+03     0.254795E-41     0.100511E+09     0.309442E-44
   -0.205931E-12     0.123559E-03    -0.577046E-50     0.000000E+00    -0.196692E+03     0.274133E-41     0.100511E+09     0.292823E-44
   -0.205923E-12     0.123554E-03    -0.570090E-50     0.000000E+00    -0.196692E+03     0.292359E-41     0.100511E+09     0.274844E-44
   -0.205915E-12     0.123549E-03    -0.562701E-50     0.000000E+00    -0.196692E+03     0.309388E-41     0.100511E+09     0.255550E-44
   -0.205907E-12     0.123544E-03    -0.554909E-50     0.000000E+00    -0.196692E+03     0.325137E-41     0.100511E+09     0.234995E-44
   -0.205899E-12     0.123539E-03    -0.546748E-50     0.000000E+00    -0.196692E+03     0.339526E-41     0.100511E+09     0.213235E-44
   -0.205891E-12     0.123535E-03    -0.538252E-50     0.000000E+00    -0.196692E+03     0.352482E-41     0.100511E+09     0.190334E-44
   -0.205883E-12     0.123530E-03    -0.529456E-50     0.000000E+00    -0.196692E+03     0.363931E-41     0.100511E+09     0.166361E-44
   -0.205875E-12     0.123525E-03    -0.520398E-50     0.000000E+00    -0.196692E+03     0.373808E-41     0.100511E+09     0.141390E-44
   -0.205867E-12     0.123520E-03    -0.511118E-50     0.000000E+00    -0.196692E+03     0.382052E-41     0.100511E+09     0.115499E-44
